STT,query_id,query_text,product_id,product_name,product_price,product_specs,violates_hard_constraint,is_relevant,notes
418,C1,"Laptop pin trâu cho dân đi công tác, không cần quá đắt",215,"Laptop Acer Gaming Predator Helios Neo 16 AI PHN16 73 757W - NH.QVQSV.001 (Ultra 7 255HX, 32GB, 1TB, RTX 5060 8GB, 2K+ 240Hz, Win11)",62390000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""Intel Core Ultra 7 Arrow Lake - 255HX"", ""ram"": 32, ""vga"": ""Card rời - NVIDIA GeForce RTX 5060, 8 GB"", ""weight"": 2.7, ""battery"": 90.0, ""storage"": 2048, ""material"": ""Vỏ nhựa - Nắp lưng bằng nhôm"", ""screen_size"": 16.0, ""refresh_rate"": 240}",,TRUE,
419,C1,"Laptop pin trâu cho dân đi công tác, không cần quá đắt",217,"Laptop Asus Vivobook 14 X1407CA - LY008W (Ultra 5 225H, 16GB, 512GB, WUXGA, Win11)",23790000,"{""os"": ""Windows 11 Home"", ""cpu"": ""Intel Core Ultra 5 Arrow Lake - 225H"", ""ram"": 16, ""vga"": ""Card tích hợp - Intel Arc Graphics"", ""weight"": 1.46, ""battery"": 70.0, ""storage"": 512, ""material"": ""Vỏ nhựa"", ""screen_size"": 14.0, ""refresh_rate"": 60}",,TRUE,
420,C1,"Laptop pin trâu cho dân đi công tác, không cần quá đắt",221,"Laptop Asus Vivobook Go 15 E1504FA - BQ350W (R5 40, 16GB, 512GB, Full HD, Win11)",21890000,"{""os"": ""Windows 11 Home"", ""cpu"": ""AMD Ryzen 5 - 40"", ""ram"": 16, ""vga"": ""Card tích hợp - AMD Radeon Graphics"", ""weight"": 1.63, ""battery"": 70.0, ""storage"": 512, ""material"": ""Vỏ nhựa"", ""screen_size"": 15.6, ""refresh_rate"": 60}",,TRUE,
421,C1,"Laptop pin trâu cho dân đi công tác, không cần quá đắt",224,"Laptop Asus Vivobook S16 S3607VA - RP155WS (Core 5 210H, 16GB, 512GB, WUXGA 144Hz, OfficeH24+365, Win11)",22390000,"{""os"": ""Windows 11 Home SL + Office Home 2024 + Microsoft 365 Basic"", ""cpu"": ""Intel Core 5 Raptor Lake - 210H"", ""ram"": 16, ""vga"": ""Card tích hợp - Intel UHD Graphics"", ""weight"": 1.7, ""battery"": 70.0, ""storage"": 512, ""material"": ""Vỏ kim loại - Nắp lưng bằng nhựa"", ""screen_size"": 16.0, ""refresh_rate"": 144}",,TRUE,
422,C1,"Laptop pin trâu cho dân đi công tác, không cần quá đắt",261,Laptop MacBook Pro 16 inch M5 Pro 24GB/1TB,79990000,"{""os"": ""macOS Tahoe"", ""cpu"": ""Apple M5 Pro"", ""ram"": 24, ""vga"": ""Card tích hợp - 20 nhân GPU"", ""weight"": 2.14, ""battery"": 100.0, ""storage"": 1024, ""material"": ""Vỏ nhôm tái chế 100%"", ""screen_size"": 16.2, ""refresh_rate"": 120}",,TRUE,
423,C1,"Laptop pin trâu cho dân đi công tác, không cần quá đắt",262,"Laptop Acer Gaming Nitro ProPanel ANV16-72-71T9 - NH.QUNSV.001 (Core 7 240H, 16GB, 512GB, RTX 5060 8GB, WUXGA 180Hz, Win11)",45390000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""Intel Core 7 Raptor Lake - 240H"", ""ram"": 16, ""vga"": ""Card rời - NVIDIA GeForce RTX 5060, 8 GB"", ""weight"": 2.4, ""battery"": 76.0, ""storage"": 512, ""material"": ""Vỏ nhựa"", ""screen_size"": 16.0, ""refresh_rate"": 180}",,TRUE,
424,C1,"Laptop pin trâu cho dân đi công tác, không cần quá đắt",263,"Laptop Lenovo Gaming LOQ 15IRX9 - 83DV003CVN (i5 13450HX, 16GB, 512GB, RTX 3050 6GB, Full HD 144Hz, Win11)",31190000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""Intel Core i5 Raptor Lake - 13450HX"", ""ram"": 16, ""vga"": ""Card rời - NVIDIA GeForce RTX 3050, 6 GB"", ""weight"": 2.38, ""battery"": 60.0, ""storage"": 512, ""material"": ""Vỏ nhựa"", ""screen_size"": 15.6, ""refresh_rate"": 144}",,TRUE,
425,C1,"Laptop pin trâu cho dân đi công tác, không cần quá đắt",268,"Laptop HP Gaming VICTUS 15 fb3115AX - BX9C9PA (R7 7445HS, 16GB, 512GB, RTX4050 6GB, Full HD 144Hz, Win11)",31390000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""AMD Ryzen 7 - 7445HS"", ""ram"": 16, ""vga"": ""Card rời - NVIDIA GeForce RTX 4050, 6 GB"", ""weight"": 2.29, ""battery"": 70.0, ""storage"": 512, ""material"": ""Vỏ nhựa"", ""screen_size"": 15.6, ""refresh_rate"": 144}",,TRUE,
426,C1,"Laptop pin trâu cho dân đi công tác, không cần quá đắt",269,"Laptop Lenovo Gaming LOQ 15IRX9 - 83DV01ANVN (i5 13450HX, 16GB, 1TB, RTX 3050 6GB, Full HD 144Hz, Win11)",30690000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""Intel Core i5 Raptor Lake - 13450HX"", ""ram"": 16, ""vga"": ""Card rời - NVIDIA GeForce RTX 3050, 6 GB"", ""weight"": 2.38, ""battery"": 60.0, ""storage"": 1024, ""material"": ""Vỏ nhựa"", ""screen_size"": 15.6, ""refresh_rate"": 144}",,TRUE,
427,C1,"Laptop pin trâu cho dân đi công tác, không cần quá đắt",270,"Laptop Acer Gaming Nitro ProPanel ANV15 52 72BM - NH.QZ9SV.004 (i7 13620H, 16GB, 512GB, RTX5050 8GB, Full HD 180Hz, Win11)",38390000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""Intel Core i7 Raptor Lake - 13620H"", ""ram"": 16, ""vga"": ""Card rời - NVIDIA GeForce RTX 5050, 8 GB"", ""weight"": 2.1, ""battery"": 76.0, ""storage"": 512, ""material"": ""Vỏ nhựa"", ""screen_size"": 15.6, ""refresh_rate"": 180}",,TRUE,
428,C1,"Laptop pin trâu cho dân đi công tác, không cần quá đắt",271,"Laptop Acer Gaming Nitro ProPanel AN16S 61 R193 - NH.QXTSV.001 (R9 AI 365, 16GB, 512GB, RTX 5070 8GB, 2K+ 180Hz, Win11)",61390000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""AMD Ryzen AI 9 - 365"", ""ram"": 16, ""vga"": ""Card rời - NVIDIA GeForce RTX 5070, 8 GB"", ""weight"": 2.18, ""battery"": 76.0, ""storage"": 2048, ""material"": ""Vỏ bằng kim loại - Chiếu nghỉ tay bằng nhựa"", ""screen_size"": 16.0, ""refresh_rate"": 180}",,TRUE,
429,C1,"Laptop pin trâu cho dân đi công tác, không cần quá đắt",273,"Laptop Asus VivoBook Go 14 E1404FA - EB945W (R5 40, 16GB, 512GB, Full HD, Win11)",21790000,"{""os"": ""Windows 11 Home"", ""cpu"": ""AMD Ryzen 5 - 40"", ""ram"": 16, ""vga"": ""Card tích hợp - AMD Radeon Graphics"", ""weight"": 1.38, ""battery"": 90.0, ""storage"": 512, ""material"": ""Vỏ nhựa"", ""screen_size"": 14.0, ""refresh_rate"": 60}",,TRUE,
430,C1,"Laptop pin trâu cho dân đi công tác, không cần quá đắt",279,"Laptop Lenovo IdeaPad Slim 3 15IRH10 - 83K1000FVN (i7 13620H, 24GB, 512GB, WUXGA, Win11)",24490000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""Intel Core i7 Raptor Lake - 13620H"", ""ram"": 24, ""vga"": ""Card tích hợp - Intel UHD Graphics"", ""weight"": 1.63, ""battery"": 60.0, ""storage"": 512, ""material"": ""Vỏ nhựa - nắp lưng bằng kim loại"", ""screen_size"": 15.3, ""refresh_rate"": 60}",,TRUE,
431,C1,"Laptop pin trâu cho dân đi công tác, không cần quá đắt",285,"Laptop Lenovo IdeaPad Slim 3 14IPH11 - 83UQ003NVN (Ultra 5 322, 16GB, 512GB, WUXGA, Win11)",25090000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""Intel Core Ultra 5 Panther Lake - 322"", ""ram"": 16, ""vga"": ""Card tích hợp - Intel Graphics"", ""weight"": 1.43, ""battery"": 60.0, ""storage"": 512, ""material"": ""Mặt lưng nhôm - Mặt dưới nhựa"", ""screen_size"": 14.0, ""refresh_rate"": 60}",,TRUE,
432,C1,"Laptop pin trâu cho dân đi công tác, không cần quá đắt",290,"Laptop Lenovo Ideapad Slim 5 OLED 14AKP10 - 83HX00B2VN (R5 330, 16GB, 1TB, WUXGA, Win11)",30390000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""AMD Ryzen AI 5 - 330"", ""ram"": 16, ""vga"": ""Card tích hợp - AMD Radeon 820M Graphics"", ""weight"": 1.39, ""battery"": 60.0, ""storage"": 1024, ""material"": ""Vỏ kim loại - Nhôm"", ""screen_size"": 14.0, ""refresh_rate"": 60}",,TRUE,
433,C2,"Mua điện thoại học online, xem video tốt, pin bền",183,Điện thoại realme 16T 5G 8GB/128GB,8790000,"{""os"": ""Android 16"", ""ram"": 8, ""camera"": 50, ""battery"": 8000, ""chipset"": ""MediaTek Dimensity 6300 5G 8 nhân"", ""storage"": 128, ""charging"": 45, ""material"": ""Khung nhựa & Mặt lưng nhựa Composite"", ""screen_size"": 6.8, ""front_camera"": 16, ""refresh_rate"": 144}",,TRUE,
434,C2,"Mua điện thoại học online, xem video tốt, pin bền",184,Điện thoại Honor 600 Lite 8GB/256GB,9940000,"{""os"": ""MagicOS 10 (Android 16)"", ""ram"": 8, ""camera"": 108, ""battery"": 6520, ""chipset"": ""MediaTek Dimensity 7100 Elite 8 nhân"", ""storage"": 256, ""charging"": 45, ""material"": ""Khung kim loại & Mặt lưng nhựa"", ""screen_size"": 6.6, ""front_camera"": 16, ""refresh_rate"": 120}",,TRUE,
435,C2,"Mua điện thoại học online, xem video tốt, pin bền",187,Điện thoại OPPO Reno16F 5G 8GB/128GB,14640000,"{""os"": ""ColorOS 16 (Android 16)"", ""ram"": 8, ""camera"": 50, ""battery"": 7000, ""chipset"": ""MediaTek Dimensity 7300 Energy 5G 8 nhân"", ""storage"": 128, ""charging"": 80, ""material"": ""Khung nhựa & Mặt lưng thuỷ tinh hữu cơ"", ""screen_size"": 6.57, ""front_camera"": 50, ""refresh_rate"": 120}",,TRUE,
436,C2,"Mua điện thoại học online, xem video tốt, pin bền",189,Điện thoại Samsung Galaxy Z Fold8 Ultra 12GB/256GB,46290000,"{""os"": ""Android 17"", ""ram"": 12, ""camera"": 200, ""battery"": 5000, ""chipset"": ""Snapdragon 8 Elite Gen 5 for Galaxy (3nm)"", ""storage"": 256, ""charging"": 45, ""material"": ""Khung nhôm & Mặt lưng kính cường lực"", ""screen_size"": 8.0, ""front_camera"": 10, ""refresh_rate"": 120}",,TRUE,
437,C2,"Mua điện thoại học online, xem video tốt, pin bền",191,Điện thoại Vivo X300 Ultra 16GB/512GB,49840000,"{""os"": ""OriginOS 6"", ""ram"": 16, ""camera"": 200, ""battery"": 6600, ""chipset"": ""Qualcomm Snapdragon 8 Elite Gen 5 8 nhân"", ""storage"": 512, ""charging"": 100, ""material"": ""Khung kim loại & Mặt lưng kính (Xanh) | Sợi thủy tinh (Đen)"", ""screen_size"": 6.82, ""front_camera"": 50, ""refresh_rate"": 144}",,TRUE,
438,C2,"Mua điện thoại học online, xem video tốt, pin bền",192,Điện thoại Nothing Phone (4a) 5G 8GB/128GB,11640000,"{""os"": ""Nothing OS 4.1 (Android 16)"", ""ram"": 8, ""camera"": 50, ""battery"": 5080, ""chipset"": ""Snapdragon 7s Gen 4 8 nhân"", ""storage"": 128, ""charging"": 50, ""material"": ""Khung nhựa & Mặt lưng kính"", ""screen_size"": 6.78, ""front_camera"": 32, ""refresh_rate"": 120}",,TRUE,
439,C2,"Mua điện thoại học online, xem video tốt, pin bền",193,Điện thoại Samsung Galaxy A37 5G 6GB/128GB,9300000,"{""os"": ""Android 16"", ""ram"": 6, ""camera"": 50, ""battery"": 5000, ""chipset"": ""Exynos 1480 8 nhân"", ""storage"": 128, ""charging"": 45, ""material"": ""Khung nhựa & Mặt lưng kính cường lực Gorilla Glass Victus+"", ""screen_size"": 6.7, ""front_camera"": 12, ""refresh_rate"": 120}",,TRUE,
440,C2,"Mua điện thoại học online, xem video tốt, pin bền",225,Điện thoại Xiaomi 17T 5G 12GB/256GB,15590000,"{""os"": ""Xiaomi HyperOS 3"", ""ram"": 12, ""camera"": 50, ""battery"": 6500, ""chipset"": ""MediaTek Dimensity 8500-Ultra 8 nhân"", ""storage"": 256, ""charging"": 67, ""material"": ""Khung nhựa & Mặt lưng sợi thủy tinh"", ""screen_size"": 6.59, ""front_camera"": 32, ""refresh_rate"": 120}",,TRUE,
441,C2,"Mua điện thoại học online, xem video tốt, pin bền",227,Điện thoại HONOR X9d 5G 12GB/256GB,10840000,"{""os"": ""Android 15"", ""ram"": 12, ""camera"": 108, ""battery"": 8300, ""chipset"": ""Snapdragon 6 Gen 4 8 nhân"", ""storage"": 256, ""charging"": 66, ""material"": ""Khung & Mặt lưng nhựa"", ""screen_size"": 6.79, ""front_camera"": 16, ""refresh_rate"": 120}",,TRUE,
442,C2,"Mua điện thoại học online, xem video tốt, pin bền",229,Điện thoại Motorola Edge 70 Fusion 8GB/128GB,8440000,"{""os"": ""Android 16"", ""ram"": 8, ""camera"": 50, ""battery"": 7000, ""chipset"": ""Snapdragon 7s Gen 4 8 nhân"", ""storage"": 128, ""charging"": 68, ""material"": ""Khung nhựa & Mặt lưng vải"", ""screen_size"": 6.78, ""front_camera"": 32, ""refresh_rate"": 144}",,TRUE,
443,C2,"Mua điện thoại học online, xem video tốt, pin bền",234,Điện thoại realme C100 4G 8GB/128GB,8090000,"{""os"": ""Android 16"", ""ram"": 8, ""camera"": 50, ""battery"": 8000, ""chipset"": ""MediaTek Helio G92 Max 8 nhân"", ""storage"": 128, ""charging"": 45, ""material"": ""Khung nhựa & Mặt lưng nhựa Composite"", ""screen_size"": 6.8, ""front_camera"": 8, ""refresh_rate"": 120}",,TRUE,
444,C2,"Mua điện thoại học online, xem video tốt, pin bền",235,Điện thoại Honor X7d 5G 8GB/256GB,7340000,"{""os"": ""Android 15"", ""ram"": 8, ""camera"": 50, ""battery"": 6500, ""chipset"": ""Snapdragon 6s Gen 3 8 nhân"", ""storage"": 256, ""charging"": 35, ""material"": ""Khung & Mặt lưng nhựa"", ""screen_size"": 6.77, ""front_camera"": 8, ""refresh_rate"": 120}",,TRUE,
445,C2,"Mua điện thoại học online, xem video tốt, pin bền",237,Điện thoại Motorola G57 Power 5G 8GB/128GB,6040000,"{""os"": ""Android 16"", ""ram"": 8, ""camera"": 50, ""battery"": 7000, ""chipset"": ""Snapdragon 6s Gen 4 8 nhân"", ""storage"": 128, ""charging"": 33, ""material"": ""Khung nhựa & Mặt lưng da thuần chay"", ""screen_size"": 6.72, ""front_camera"": 8, ""refresh_rate"": 120}",,TRUE,
446,C2,"Mua điện thoại học online, xem video tốt, pin bền",239,Điện thoại Xiaomi Redmi Note 15 6GB/128GB,4890000,"{""os"": ""Xiaomi HyperOS 2"", ""ram"": 6, ""camera"": 108, ""battery"": 6000, ""chipset"": ""MediaTek Helio G100-Ultra 8 nhân"", ""storage"": 128, ""charging"": 33, ""material"": ""Khung & Mặt lưng nhựa Polycarbonate"", ""screen_size"": 6.77, ""front_camera"": 20, ""refresh_rate"": 120}",,TRUE,
447,C2,"Mua điện thoại học online, xem video tốt, pin bền",242,Điện thoại vivo X300 Pro 5G 16GB/512GB,34040000,"{""os"": ""Android 16"", ""ram"": 16, ""camera"": 50, ""battery"": 6510, ""chipset"": ""MediaTek Dimensity 9500 8 nhân"", ""storage"": 512, ""charging"": 90, ""material"": ""Khung kim loại & Mặt lưng kính"", ""screen_size"": 6.78, ""front_camera"": 50, ""refresh_rate"": 120}",,TRUE,
448,C2,"Mua điện thoại học online, xem video tốt, pin bền",243,Điện thoại realme 16 5G 8GB/256GB,11240000,"{""os"": ""Android 16"", ""ram"": 8, ""camera"": 50, ""battery"": 7000, ""chipset"": ""MediaTek Dimensity 6400 Turbo 8 nhân"", ""storage"": 256, ""charging"": 60, ""material"": ""Khung & Mặt lưng nhựa"", ""screen_size"": 6.57, ""front_camera"": 50, ""refresh_rate"": 120}",,TRUE,
449,C2,"Mua điện thoại học online, xem video tốt, pin bền",244,Điện thoại HONOR Magic V5 5G 16GB/512GB,34840000,"{""os"": ""Android 15"", ""ram"": 16, ""camera"": 50, ""battery"": 5820, ""chipset"": ""Qualcomm Snapdragon 8 Elite 8 nhân"", ""storage"": 512, ""charging"": 66, ""material"": ""Khung & Mặt lưng kim loại"", ""screen_size"": 7.95, ""front_camera"": 20, ""refresh_rate"": 120}",,TRUE,
450,C2,"Mua điện thoại học online, xem video tốt, pin bền",245,Điện thoại Motorola Edge 70 8GB/256GB,9240000,"{""os"": ""Android 16"", ""ram"": 8, ""camera"": 50, ""battery"": 5000, ""chipset"": ""Snapdragon 7 Gen 4 8 nhân"", ""storage"": 256, ""charging"": 68, ""material"": ""Khung hợp kim nhôm chuẩn hàng không & Mặt lưng Silicon Nylon"", ""screen_size"": 6.67, ""front_camera"": 50, ""refresh_rate"": 120}",,TRUE,
451,C2,"Mua điện thoại học online, xem video tốt, pin bền",249,Điện thoại Xiaomi Redmi Note 15 5G 6GB/128GB,6190000,"{""os"": ""Xiaomi HyperOS 2"", ""ram"": 6, ""camera"": 108, ""battery"": 5520, ""chipset"": ""Snapdragon 6 Gen 3 8 nhân"", ""storage"": 128, ""charging"": 45, ""material"": ""Khung & Mặt lưng nhựa Polycarbonate"", ""screen_size"": 6.77, ""front_camera"": 20, ""refresh_rate"": 120}",,TRUE,
452,C2,"Mua điện thoại học online, xem video tốt, pin bền",250,Điện thoại HONOR 400 Lite 12GB/256GB,8680000,"{""os"": ""Android 15"", ""ram"": 12, ""camera"": 108, ""battery"": 5230, ""chipset"": ""MediaTek Dimensity 7025-Ultra 5G 8 nhân"", ""storage"": 256, ""charging"": 35, ""material"": ""Khung kim loại & Mặt lưng nhựa"", ""screen_size"": 6.7, ""front_camera"": 16, ""refresh_rate"": 120}",,TRUE,
453,C2,"Mua điện thoại học online, xem video tốt, pin bền",251,Điện thoại realme C85 8GB/128GB,6140000,"{""os"": ""Android 15"", ""ram"": 8, ""camera"": 50, ""battery"": 7000, ""chipset"": ""Snapdragon 685 8 nhân"", ""storage"": 128, ""charging"": 45, ""material"": ""Khung & Mặt lưng nhựa"", ""screen_size"": 6.8, ""front_camera"": 8, ""refresh_rate"": 144}",,TRUE,
454,C2,"Mua điện thoại học online, xem video tốt, pin bền",253,Điện thoại Samsung Galaxy A17 5G 8GB/128GB,6300000,"{""os"": ""Android 15"", ""ram"": 8, ""camera"": 50, ""battery"": 5000, ""chipset"": ""Exynos 1330"", ""storage"": 128, ""charging"": 25, ""material"": ""Khung & Mặt lưng nhựa"", ""screen_size"": 6.7, ""front_camera"": 13, ""refresh_rate"": 90}",,TRUE,
455,C2,"Mua điện thoại học online, xem video tốt, pin bền",254,Điện thoại Xiaomi Redmi Note 15 Pro 5G 8GB/256GB,8590000,"{""os"": ""Xiaomi HyperOS 2.2"", ""ram"": 8, ""camera"": 200, ""battery"": 6580, ""chipset"": ""MediaTek Dimensity 7400-Ultra 8 nhân"", ""storage"": 256, ""charging"": 45, ""material"": ""Khung & Mặt lưng nhựa Polycarbonate"", ""screen_size"": 6.83, ""front_camera"": 20, ""refresh_rate"": 120}",,TRUE,
456,C2,"Mua điện thoại học online, xem video tốt, pin bền",255,Điện thoại realme C85 Pro 8GB/128GB,6040000,"{""os"": ""Android 15"", ""ram"": 8, ""camera"": 50, ""battery"": 7000, ""chipset"": ""Snapdragon 685 8 nhân"", ""storage"": 128, ""charging"": 45, ""material"": ""Khung & Mặt lưng nhựa"", ""screen_size"": 6.8, ""front_camera"": 8, ""refresh_rate"": 120}",,TRUE,
457,C2,"Mua điện thoại học online, xem video tốt, pin bền",256,Điện thoại HONOR 400 5G 12GB/256GB Đen,11600000,"{""os"": ""Android 15"", ""ram"": 12, ""camera"": 200, ""battery"": 6000, ""chipset"": ""Snapdragon 7 Gen 3 8 nhân"", ""storage"": 256, ""charging"": 80, ""material"": ""Khung kim loại & Mặt lưng kính"", ""screen_size"": 6.55, ""front_camera"": 50, ""refresh_rate"": 120}",,TRUE,
458,C2,"Mua điện thoại học online, xem video tốt, pin bền",257,Điện thoại Tecno Spark 40 6GB/128GB,3640000,"{""os"": ""Android 15"", ""ram"": 6, ""camera"": 50, ""battery"": 5200, ""chipset"": ""MediaTek Helio G91 8 nhân"", ""storage"": 128, ""charging"": 45, ""material"": ""Khung nhôm & Mặt lưng nhựa Composite"", ""screen_size"": 6.67, ""front_camera"": 8, ""refresh_rate"": 120}",,TRUE,
459,C2,"Mua điện thoại học online, xem video tốt, pin bền",297,Điện thoại Xiaomi 17T 5G 12GB/256GB,15590000,"{""os"": ""Xiaomi HyperOS 3"", ""ram"": 12, ""camera"": 50, ""battery"": 6500, ""chipset"": ""MediaTek Dimensity 8500-Ultra 8 nhân"", ""storage"": 256, ""charging"": 67, ""material"": ""Khung nhựa & Mặt lưng sợi thủy tinh"", ""screen_size"": 6.59, ""front_camera"": 32, ""refresh_rate"": 120}",,TRUE,
460,C2,"Mua điện thoại học online, xem video tốt, pin bền",298,Điện thoại Vivo V70 FE 5G 8GB/256GB,13040000,"{""os"": ""OriginOS 6"", ""ram"": 8, ""camera"": 200, ""battery"": 7000, ""chipset"": ""MediaTek Dimensity 7360-Turbo 8 nhân"", ""storage"": 256, ""charging"": 90, ""material"": ""Khung nhôm & Mặt lưng Polymer"", ""screen_size"": 6.83, ""front_camera"": 32, ""refresh_rate"": 120}",,TRUE,
461,C2,"Mua điện thoại học online, xem video tốt, pin bền",300,Điện thoại realme P4 Power 5G 12GB/256GB,14490000,"{""os"": ""Android 16"", ""ram"": 12, ""camera"": 50, ""battery"": 10001, ""chipset"": ""MediaTek Dimensity 7400-Ultra 8 nhân"", ""storage"": 256, ""charging"": 80, ""material"": ""Khung nhựa & Mặt lưng nhựa Composite"", ""screen_size"": 6.8, ""front_camera"": 16, ""refresh_rate"": 144}",,TRUE,
462,C2,"Mua điện thoại học online, xem video tốt, pin bền",301,Điện thoại OPPO Reno15 F 5G 8GB/256GB,11840000,"{""os"": ""ColorOS 16 (Android 16)"", ""ram"": 8, ""camera"": 50, ""battery"": 7000, ""chipset"": ""Snapdragon 6 Gen 1 5G 8 nhân"", ""storage"": 256, ""charging"": 80, ""material"": ""Khung nhựa & Mặt lưng thủy tinh hữu cơ"", ""screen_size"": 6.57, ""front_camera"": 50, ""refresh_rate"": 120}",,TRUE,
463,C2,"Mua điện thoại học online, xem video tốt, pin bền",302,Điện thoại Xiaomi Redmi Note 15 Pro 8GB/256GB,7290000,"{""os"": ""Xiaomi HyperOS 2.2"", ""ram"": 8, ""camera"": 200, ""battery"": 6500, ""chipset"": ""MediaTek Helio G200-Ultra 8 nhân"", ""storage"": 256, ""charging"": 45, ""material"": ""Khung & Mặt lưng nhựa Polycarbonate"", ""screen_size"": 6.77, ""front_camera"": 32, ""refresh_rate"": 120}",,TRUE,
464,C2,"Mua điện thoại học online, xem video tốt, pin bền",303,Điện thoại OPPO A6 Pro 8GB/256GB,9340000,"{""os"": ""Android 15"", ""ram"": 8, ""camera"": 50, ""battery"": 7000, ""chipset"": ""MediaTek Helio G100 8 nhân"", ""storage"": 256, ""charging"": 80, ""material"": ""Khung nhựa & Mặt lưng thuỷ tinh hữu cơ"", ""screen_size"": 6.57, ""front_camera"": 16, ""refresh_rate"": 120}",,TRUE,
465,C2,"Mua điện thoại học online, xem video tốt, pin bền",304,Điện thoại realme 15 Pro 5G 12GB/256GB,12740000,"{""os"": ""Android 15"", ""ram"": 12, ""camera"": 50, ""battery"": 7000, ""chipset"": ""Snapdragon 7 Gen 4 8 nhân"", ""storage"": 256, ""charging"": 80, ""material"": ""Khung & Mặt lưng nhựa"", ""screen_size"": 6.8, ""front_camera"": 50, ""refresh_rate"": 144}",,TRUE,
466,C2,"Mua điện thoại học online, xem video tốt, pin bền",305,Điện thoại Motorola G86 POWER 5G 8GB/128GB,5840000,"{""os"": ""Android 15"", ""ram"": 8, ""camera"": 50, ""battery"": 6720, ""chipset"": ""Mediatek Dimensity 7400 8 nhân"", ""storage"": 128, ""charging"": 33, ""material"": ""Khung nhựa & Mặt lưng da thuần chay"", ""screen_size"": 6.7, ""front_camera"": 32, ""refresh_rate"": 120}",,TRUE,
467,C2,"Mua điện thoại học online, xem video tốt, pin bền",306,Điện thoại Motorola Edge 60 Fusion 5G 8GB/256GB,6840000,"{""os"": ""Android 15"", ""ram"": 8, ""camera"": 50, ""battery"": 5500, ""chipset"": ""Mediatek Dimensity 7400 8 nhân"", ""storage"": 256, ""charging"": 68, ""material"": ""Khung Plastic & Mặt lưng da nhân tạo"", ""screen_size"": 6.7, ""front_camera"": 32, ""refresh_rate"": 120}",,TRUE,
